District Id,Month,Cases
JH_West Singhbhum,6,570
JH_West Singhbhum,7,204
JH_West Singhbhum,8,104
JH_West Singhbhum,9,59
JH_West Singhbhum,10,9
JH_West Singhbhum,11,105
JH_West Singhbhum,12,4312
JH_West Singhbhum,13,3480
JH_West Singhbhum,14,230
JH_West Singhbhum,15,27
JH_West Singhbhum,16,4
JH_West Singhbhum,17,0
KA_Bagalkote,1,69
KA_Bagalkote,2,35
KA_Bagalkote,3,410
KA_Bagalkote,4,3312
KA_Bagalkote,5,4563
KA_Bagalkote,6,3635
KA_Bagalkote,7,1324
KA_Bagalkote,8,263
KA_Bagalkote,9,113
KA_Bagalkote,10,42
KA_Bagalkote,11,37
KA_Bagalkote,12,566
KA_Bagalkote,13,13631
KA_Bagalkote,14,6774
KA_Bagalkote,15,268
KA_Bagalkote,16,94
KA_Bagalkote,17,0
KA_Ballari,1,17
KA_Ballari,2,170
KA_Ballari,3,1700
KA_Ballari,4,11161
KA_Ballari,5,14029
KA_Ballari,6,7809
KA_Ballari,7,3002
KA_Ballari,8,642
KA_Ballari,9,512
KA_Ballari,10,151
KA_Ballari,11,206
KA_Ballari,12,1620
KA_Ballari,13,30036
KA_Ballari,14,24742
KA_Ballari,15,1487
KA_Ballari,16,227
KA_Ballari,17,0
KA_Belagavi,1,114
KA_Belagavi,2,190
KA_Belagavi,3,257
KA_Belagavi,4,6397
KA_Belagavi,5,9578
KA_Belagavi,6,6438
KA_Belagavi,7,2224
KA_Belagavi,8,757
KA_Belagavi,9,503
KA_Belagavi,10,337
KA_Belagavi,11,267
KA_Belagavi,12,1185
KA_Belagavi,13,15310
KA_Belagavi,14,30035
KA_Belagavi,15,3629
KA_Belagavi,16,1541
KA_Belagavi,17,0
KA_Bengaluru Rural,1,6
KA_Bengaluru Rural,2,32
KA_Bengaluru Rural,3,361
KA_Bengaluru Rural,4,2865
KA_Bengaluru Rural,5,3586
KA_Bengaluru Rural,6,5957
KA_Bengaluru Rural,7,4174
KA_Bengaluru Rural,8,973
KA_Bengaluru Rural,9,549
KA_Bengaluru Rural,10,263
KA_Bengaluru Rural,11,178
KA_Bengaluru Rural,12,1962
KA_Bengaluru Rural,13,20929
KA_Bengaluru Rural,14,15812
KA_Bengaluru Rural,15,2725
KA_Bengaluru Rural,16,899
KA_Bengaluru Rural,17,0
KA_Bengaluru Urban,1,189
KA_Bengaluru Urban,2,501
KA_Bengaluru Urban,3,20279
KA_Bengaluru Urban,4,63216
KA_Bengaluru Urban,5,89443
KA_Bengaluru Urban,6,119777
KA_Bengaluru Urban,7,63035
KA_Bengaluru Urban,8,22458
KA_Bengaluru Urban,9,14916
KA_Bengaluru Urban,10,8202
KA_Bengaluru Urban,11,9423
KA_Bengaluru Urban,12,90585
KA_Bengaluru Urban,13,527288
KA_Bengaluru Urban,14,168846
KA_Bengaluru Urban,15,22340
KA_Bengaluru Urban,16,12099
KA_Bengaluru Urban,17,0
KA_Bidar,1,48
KA_Bidar,2,322
KA_Bidar,3,733
KA_Bidar,4,2242
KA_Bidar,5,2150
KA_Bidar,6,1259
KA_Bidar,7,202
KA_Bidar,8,184
KA_Bidar,9,186
KA_Bidar,10,154
KA_Bidar,11,253
KA_Bidar,12,4401
KA_Bidar,13,10293
KA_Bidar,14,1644
KA_Bidar,15,164
KA_Bidar,16,49
KA_Bidar,17,0
KA_Chamarajanagara,1,1
KA_Chamarajanagara,2,329
KA_Chamarajanagara,3,1447
KA_Chamarajanagara,4,1649
KA_Chamarajanagara,5,2199
KA_Chamarajanagara,6,605
KA_Chamarajanagara,7,425
KA_Chamarajanagara,8,228
KA_Chamarajanagara,9,75
KA_Chamarajanagara,10,84
KA_Chamarajanagara,11,963
KA_Chamarajanagara,12,14829
KA_Chamarajanagara,13,7650
KA_Chamarajanagara,14,1496
KA_Chamarajanagara,15,658
KA_Chamarajanagara,16,0
KA_Chamarajanagara,17,0
KA_Chikkaballapura,1,24
KA_Chikkaballapura,2,128
KA_Chikkaballapura,3,306
KA_Chikkaballapura,4,2296
KA_Chikkaballapura,5,3072
KA_Chikkaballapura,6,3341
KA_Chikkaballapura,7,2587
KA_Chikkaballapura,8,787
KA_Chikkaballapura,9,793
KA_Chikkaballapura,10,343
KA_Chikkaballapura,11,154
KA_Chikkaballapura,12,875
KA_Chikkaballapura,13,14948
KA_Chikkaballapura,14,12308
KA_Chikkaballapura,15,1477
KA_Chikkaballapura,16,358
KA_Chikkaballapura,17,0
KA_Chikkamagaluru,1,18
KA_Chikkamagaluru,2,84
KA_Chikkamagaluru,3,1204
KA_Chikkamagaluru,4,3899
KA_Chikkamagaluru,5,4685
KA_Chikkamagaluru,6,2740
KA_Chikkamagaluru,7,748
KA_Chikkamagaluru,8,373
KA_Chikkamagaluru,9,213
KA_Chikkamagaluru,10,82
KA_Chikkamagaluru,11,417
KA_Chikkamagaluru,12,7307
KA_Chikkamagaluru,13,18837
KA_Chikkamagaluru,14,5855
KA_Chikkamagaluru,15,2271
KA_Chikkamagaluru,16,511
KA_Chikkamagaluru,17,0
KA_Chitradurga,1,7
KA_Chitradurga,2,36
KA_Chitradurga,3,78
KA_Chitradurga,4,1272
KA_Chitradurga,5,3739
KA_Chitradurga,6,5567
KA_Chitradurga,7,2376
KA_Chitradurga,8,904
KA_Chitradurga,9,510
KA_Chitradurga,10,352
KA_Chitradurga,11,151
KA_Chitradurga,12,565
KA_Chitradurga,13,4168
KA_Chitradurga,14,14271
KA_Chitradurga,15,1563
KA_Chitradurga,16,604
KA_Chitradurga,17,0
KA_Dakshina Kannada,1,28
KA_Dakshina Kannada,2,242
KA_Dakshina Kannada,3,2176
KA_Dakshina Kannada,4,5929
KA_Dakshina Kannada,5,9403
KA_Dakshina Kannada,6,9662
KA_Dakshina Kannada,7,3787
KA_Dakshina Kannada,8,1158
KA_Dakshina Kannada,9,954
KA_Dakshina Kannada,10,856
KA_Dakshina Kannada,11,555
KA_Dakshina Kannada,12,2392
KA_Dakshina Kannada,13,24430
KA_Dakshina Kannada,14,22823
KA_Dakshina Kannada,15,11598
KA_Dakshina Kannada,16,9542
KA_Dakshina Kannada,17,0
KA_Davanagere,1,88
KA_Davanagere,2,138
KA_Davanagere,3,372
KA_Davanagere,4,4158
KA_Davanagere,5,8466
KA_Davanagere,6,5534
KA_Davanagere,7,2490
KA_Davanagere,8,562
KA_Davanagere,9,380
KA_Davanagere,10,210
KA_Davanagere,11,86
KA_Davanagere,12,583
KA_Davanagere,13,8487
KA_Davanagere,14,15931
KA_Davanagere,15,2625
KA_Davanagere,16,433
KA_Davanagere,17,0
KA_Dharwad,1,21
KA_Dharwad,2,100
KA_Dharwad,3,1138
KA_Dharwad,4,5888
KA_Dharwad,5,7478
KA_Dharwad,6,4646
KA_Dharwad,7,1876
KA_Dharwad,8,477
KA_Dharwad,9,413
KA_Dharwad,10,230
KA_Dharwad,11,230
KA_Dharwad,12,1696
KA_Dharwad,13,17949
KA_Dharwad,14,16859
KA_Dharwad,15,1274
KA_Dharwad,16,345
KA_Dharwad,17,0
KA_Gadag,1,12
KA_Gadag,2,37
KA_Gadag,3,282
KA_Gadag,4,2504
KA_Gadag,5,4818
KA_Gadag,6,2382
KA_Gadag,7,568
KA_Gadag,8,225
KA_Gadag,9,125
KA_Gadag,10,50
KA_Gadag,11,50
KA_Gadag,12,383
KA_Gadag,13,5464
KA_Gadag,14,8525
KA_Gadag,15,494
KA_Gadag,16,92
KA_Gadag,17,0
KA_Hassan,1,158
KA_Hassan,2,239
KA_Hassan,3,1638
KA_Hassan,4,5800
KA_Hassan,5,9030
KA_Hassan,6,7917
KA_Hassan,7,2239
KA_Hassan,8,979
KA_Hassan,9,481
KA_Hassan,10,264
KA_Hassan,11,668
KA_Hassan,12,9879
KA_Hassan,13,44116
KA_Hassan,14,18417
KA_Hassan,15,4768
KA_Hassan,16,1566
KA_Hassan,17,0
KA_Haveri,1,6
KA_Haveri,2,36
KA_Haveri,3,541
KA_Haveri,4,2666
KA_Haveri,5,4486
KA_Haveri,6,2261
KA_Haveri,7,492
KA_Haveri,8,454
KA_Haveri,9,49
KA_Haveri,10,25
KA_Haveri,11,17
KA_Haveri,12,525
KA_Haveri,13,6275
KA_Haveri,14,3665
KA_Haveri,15,330
KA_Haveri,16,58
KA_Haveri,17,0
KA_Kalaburagi,1,83
KA_Kalaburagi,2,813
KA_Kalaburagi,3,1417
KA_Kalaburagi,4,6038
KA_Kalaburagi,5,6265
KA_Kalaburagi,6,4175
KA_Kalaburagi,7,1333
KA_Kalaburagi,8,602
KA_Kalaburagi,9,607
KA_Kalaburagi,10,477
KA_Kalaburagi,11,571
KA_Kalaburagi,12,4824
KA_Kalaburagi,13,27311
KA_Kalaburagi,14,6431
KA_Kalaburagi,15,556
KA_Kalaburagi,16,194
KA_Kalaburagi,17,0
KA_Kodagu,1,1
KA_Kodagu,2,2
KA_Kodagu,3,192
KA_Kodagu,4,691
KA_Kodagu,5,1087
KA_Kodagu,6,2035
KA_Kodagu,7,1116
KA_Kodagu,8,381
KA_Kodagu,9,373
KA_Kodagu,10,233
KA_Kodagu,11,104
KA_Kodagu,12,398
KA_Kodagu,13,13149
KA_Kodagu,14,8352
KA_Kodagu,15,3800
KA_Kodagu,16,2303
KA_Kodagu,17,0
KA_Kolar,1,22
KA_Kolar,2,100
KA_Kolar,3,1171
KA_Kolar,4,2109
KA_Kolar,5,2449
KA_Kolar,6,2429
KA_Kolar,7,861
KA_Kolar,8,559
KA_Kolar,9,295
KA_Kolar,10,125
KA_Kolar,11,385
KA_Kolar,12,8046
KA_Kolar,13,19584
KA_Kolar,14,5927
KA_Kolar,15,1401
KA_Kolar,16,507
KA_Kolar,17,0
KA_Koppal,1,4
KA_Koppal,2,135
KA_Koppal,3,1607
KA_Koppal,4,5807
KA_Koppal,5,4487
KA_Koppal,6,1413
KA_Koppal,7,252
KA_Koppal,8,189
KA_Koppal,9,39
KA_Koppal,10,16
KA_Koppal,11,202
KA_Koppal,12,6599
KA_Koppal,13,12296
KA_Koppal,14,1909
KA_Koppal,15,139
KA_Koppal,16,28
KA_Koppal,17,0
KA_Mandya,1,36
KA_Mandya,2,307
KA_Mandya,3,413
KA_Mandya,4,2423
KA_Mandya,5,5191
KA_Mandya,6,5790
KA_Mandya,7,3743
KA_Mandya,8,1157
KA_Mandya,9,504
KA_Mandya,10,167
KA_Mandya,11,100
KA_Mandya,12,1437
KA_Mandya,13,27617
KA_Mandya,14,18725
KA_Mandya,15,3726
KA_Mandya,16,1276
KA_Mandya,17,0
KA_Mysuru,1,88
KA_Mysuru,2,26
KA_Mysuru,3,977
KA_Mysuru,4,8189
KA_Mysuru,5,17148
KA_Mysuru,6,17002
KA_Mysuru,7,5983
KA_Mysuru,8,2056
KA_Mysuru,9,1448
KA_Mysuru,10,866
KA_Mysuru,11,662
KA_Mysuru,12,4976
KA_Mysuru,13,48406
KA_Mysuru,14,50639
KA_Mysuru,15,11896
KA_Mysuru,16,4171
KA_Mysuru,17,0
KA_Raichur,1,356
KA_Raichur,2,219
KA_Raichur,3,2369
KA_Raichur,4,5213
KA_Raichur,5,3934
KA_Raichur,6,1263
KA_Raichur,7,581
KA_Raichur,8,243
KA_Raichur,9,99
KA_Raichur,10,42
KA_Raichur,11,267
KA_Raichur,12,10402
KA_Raichur,13,14010
KA_Raichur,14,814
KA_Raichur,15,66
KA_Raichur,16,27
KA_Raichur,17,0
KA_Ramanagara,1,15
KA_Ramanagara,2,373
KA_Ramanagara,3,1468
KA_Ramanagara,4,2324
KA_Ramanagara,5,2127
KA_Ramanagara,6,733
KA_Ramanagara,7,259
KA_Ramanagara,8,96
KA_Ramanagara,9,27
KA_Ramanagara,10,21
KA_Ramanagara,11,398
KA_Ramanagara,12,8648
KA_Ramanagara,13,6713
KA_Ramanagara,14,669
KA_Ramanagara,15,182
KA_Ramanagara,16,3
KA_Ramanagara,17,0
KA_Shivamogga,1,36
KA_Shivamogga,2,110
KA_Shivamogga,3,1145
KA_Shivamogga,4,6224
KA_Shivamogga,5,8243
KA_Shivamogga,6,4659
KA_Shivamogga,7,1097
KA_Shivamogga,8,484
KA_Shivamogga,9,332
KA_Shivamogga,10,161
KA_Shivamogga,11,236
KA_Shivamogga,12,3741
KA_Shivamogga,13,24101
KA_Shivamogga,14,13131
KA_Shivamogga,15,3051
KA_Shivamogga,16,846
KA_Shivamogga,17,0
KA_Tumakuru,1,11
KA_Tumakuru,2,39
KA_Tumakuru,3,487
KA_Tumakuru,4,2514
KA_Tumakuru,5,6336
KA_Tumakuru,6,8565
KA_Tumakuru,7,4352
KA_Tumakuru,8,1643
KA_Tumakuru,9,862
KA_Tumakuru,10,668
KA_Tumakuru,11,532
KA_Tumakuru,12,3516
KA_Tumakuru,13,47523
KA_Tumakuru,14,35202
KA_Tumakuru,15,4353
KA_Tumakuru,16,1983
KA_Tumakuru,17,0
KA_Udupi,1,3
KA_Udupi,2,1023
KA_Udupi,3,709
KA_Udupi,4,5761
KA_Udupi,5,6590
KA_Udupi,6,5993
KA_Udupi,7,2261
KA_Udupi,8,567
KA_Udupi,9,298
KA_Udupi,10,258
KA_Udupi,11,367
KA_Udupi,12,2428
KA_Udupi,13,18581
KA_Udupi,14,19551
KA_Udupi,15,3504
KA_Udupi,16,3751
KA_Udupi,17,0
KA_Uttara Kannada,1,41
KA_Uttara Kannada,2,73
KA_Uttara Kannada,3,584
KA_Uttara Kannada,4,2438
KA_Uttara Kannada,5,4008
KA_Uttara Kannada,6,4430
KA_Uttara Kannada,7,1755
KA_Uttara Kannada,8,701
KA_Uttara Kannada,9,373
KA_Uttara Kannada,10,249
KA_Uttara Kannada,11,134
KA_Uttara Kannada,12,1030
KA_Uttara Kannada,13,14718
KA_Uttara Kannada,14,19629
KA_Uttara Kannada,15,2425
KA_Uttara Kannada,16,1642
KA_Uttara Kannada,17,0
KA_Yadgir,1,240
KA_Yadgir,2,701
KA_Yadgir,3,1350
KA_Yadgir,4,2981
KA_Yadgir,5,3158
KA_Yadgir,6,1624
KA_Yadgir,7,324
KA_Yadgir,8,199
KA_Yadgir,9,86
KA_Yadgir,10,34
KA_Yadgir,11,106
KA_Yadgir,12,3387
KA_Yadgir,13,12343
KA_Yadgir,14,888
KA_Yadgir,15,72
KA_Yadgir,16,9
KA_Yadgir,17,0
KL_Alappuzha,1,5
KL_Alappuzha,2,124
KL_Alappuzha,3,669
KL_Alappuzha,4,2284
KL_Alappuzha,5,4948
KL_Alappuzha,6,14246
KL_Alappuzha,7,18727
KL_Alappuzha,8,10641
KL_Alappuzha,9,10438
KL_Alappuzha,10,11876
KL_Alappuzha,11,6380
KL_Alappuzha,12,4914
KL_Alappuzha,13,55114
KL_Alappuzha,14,47021
KL_Alappuzha,15,22332
KL_Alappuzha,16,30800
KL_Alappuzha,17,0
KL_Ernakulam,1,26
KL_Ernakulam,2,81
KL_Ernakulam,3,485
KL_Ernakulam,4,2715
KL_Ernakulam,5,6071
KL_Ernakulam,6,21568
KL_Ernakulam,7,25614
KL_Ernakulam,8,16088
KL_Ernakulam,9,20929
KL_Ernakulam,10,23729
KL_Ernakulam,11,9625
KL_Ernakulam,12,12296
KL_Ernakulam,13,123616
KL_Ernakulam,14,72028
KL_Ernakulam,15,39787
KL_Ernakulam,16,62794
KL_Ernakulam,17,0
KL_Idukki,1,25
KL_Idukki,2,36
KL_Idukki,3,151
KL_Idukki,4,1005
KL_Idukki,5,1114
KL_Idukki,6,2999
KL_Idukki,7,3745
KL_Idukki,8,4882
KL_Idukki,9,5464
KL_Idukki,10,6544
KL_Idukki,11,2144
KL_Idukki,12,3597
KL_Idukki,13,26708
KL_Idukki,14,19779
KL_Idukki,15,8488
KL_Idukki,16,11452
KL_Idukki,17,0
KL_Kannur,1,119
KL_Kannur,2,184
KL_Kannur,3,461
KL_Kannur,4,1167
KL_Kannur,5,4367
KL_Kannur,6,11733
KL_Kannur,7,10925
KL_Kannur,8,6812
KL_Kannur,9,7044
KL_Kannur,10,7974
KL_Kannur,11,5086
KL_Kannur,12,9406
KL_Kannur,13,55472
KL_Kannur,14,30498
KL_Kannur,15,20115
KL_Kannur,16,31692
KL_Kannur,17,0
KL_Kasaragod,1,193
KL_Kasaragod,2,175
KL_Kasaragod,3,326
KL_Kasaragod,4,2439
KL_Kasaragod,5,4116
KL_Kasaragod,6,8299
KL_Kasaragod,7,4791
KL_Kasaragod,8,2679
KL_Kasaragod,9,2065
KL_Kasaragod,10,2615
KL_Kasaragod,11,2865
KL_Kasaragod,12,4874
KL_Kasaragod,13,26086
KL_Kasaragod,14,16329
KL_Kasaragod,15,17061
KL_Kasaragod,16,21483
KL_Kasaragod,17,0
KL_Kollam,1,20
KL_Kollam,2,126
KL_Kollam,3,406
KL_Kollam,4,1849
KL_Kollam,5,4661
KL_Kollam,6,16853
KL_Kollam,7,17156
KL_Kollam,8,10973
KL_Kollam,9,12832
KL_Kollam,10,16763
KL_Kollam,11,8138
KL_Kollam,12,6284
KL_Kollam,13,51780
KL_Kollam,14,62653
KL_Kollam,15,36684
KL_Kollam,16,41037
KL_Kollam,17,0
KL_Kottayam,1,22
KL_Kottayam,2,70
KL_Kottayam,3,271
KL_Kottayam,4,1585
KL_Kottayam,5,4368
KL_Kottayam,6,10161
KL_Kottayam,7,13085
KL_Kottayam,8,12318
KL_Kottayam,9,16300
KL_Kottayam,10,16284
KL_Kottayam,11,7352
KL_Kottayam,12,7747
KL_Kottayam,13,66221
KL_Kottayam,14,33389
KL_Kottayam,15,16902
KL_Kottayam,16,29040
KL_Kottayam,17,0
KL_Kozhikode,1,26
KL_Kozhikode,2,131
KL_Kozhikode,3,320
KL_Kozhikode,4,2380
KL_Kozhikode,5,6153
KL_Kozhikode,6,24164
KL_Kozhikode,7,25400
KL_Kozhikode,8,18120
KL_Kozhikode,9,17117
KL_Kozhikode,10,19328
KL_Kozhikode,11,10989
KL_Kozhikode,12,13739
KL_Kozhikode,13,109596
KL_Kozhikode,14,47230
KL_Kozhikode,15,34420
KL_Kozhikode,16,65860
KL_Kozhikode,17,0
KL_Malappuram,1,39
KL_Malappuram,2,235
KL_Malappuram,3,821
KL_Malappuram,4,3328
KL_Malappuram,5,8794
KL_Malappuram,6,24058
KL_Malappuram,7,23072
KL_Malappuram,8,21762
KL_Malappuram,9,15274
KL_Malappuram,10,14916
KL_Malappuram,11,8345
KL_Malappuram,12,8237
KL_Malappuram,13,96334
KL_Malappuram,14,90822
KL_Malappuram,15,43986
KL_Malappuram,16,90059
KL_Malappuram,17,0
KL_Palakkad,1,19
KL_Palakkad,2,265
KL_Palakkad,3,644
KL_Palakkad,4,2145
KL_Palakkad,5,3410
KL_Palakkad,6,12501
KL_Palakkad,7,12901
KL_Palakkad,8,11061
KL_Palakkad,9,8099
KL_Palakkad,10,6577
KL_Palakkad,11,2890
KL_Palakkad,12,4314
KL_Palakkad,13,61129
KL_Palakkad,14,65766
KL_Palakkad,15,31865
KL_Palakkad,16,51396
KL_Palakkad,17,0
KL_Thiruvananthapuram,1,17
KL_Thiruvananthapuram,2,109
KL_Thiruvananthapuram,3,880
KL_Thiruvananthapuram,4,7635
KL_Thiruvananthapuram,5,12981
KL_Thiruvananthapuram,6,25422
KL_Thiruvananthapuram,7,19114
KL_Thiruvananthapuram,8,10238
KL_Thiruvananthapuram,9,9968
KL_Thiruvananthapuram,10,12197
KL_Thiruvananthapuram,11,6126
KL_Thiruvananthapuram,12,8283
KL_Thiruvananthapuram,13,85595
KL_Thiruvananthapuram,14,78543
KL_Thiruvananthapuram,15,37661
KL_Thiruvananthapuram,16,31272
KL_Thiruvananthapuram,17,0
KL_Thrissur,1,15
KL_Thrissur,2,214
KL_Thrissur,3,444
KL_Thrissur,4,1602
KL_Thrissur,5,4659
KL_Thrissur,6,17421
KL_Thrissur,7,26377
KL_Thrissur,8,15150
KL_Thrissur,9,14429
KL_Thrissur,10,13491
KL_Thrissur,11,7736
KL_Thrissur,12,7482
KL_Thrissur,13,89506
KL_Thrissur,14,56474
KL_Thrissur,15,37684
KL_Thrissur,16,69649
KL_Thrissur,17,0
KL_Wayanad,1,16
KL_Wayanad,2,40
KL_Wayanad,3,140
KL_Wayanad,4,839
KL_Wayanad,5,1052
KL_Wayanad,6,3123
KL_Wayanad,7,3464
KL_Wayanad,8,4753
KL_Wayanad,9,6114
KL_Wayanad,10,5793
KL_Wayanad,11,2353
KL_Wayanad,12,2643
KL_Wayanad,13,20956
KL_Wayanad,14,9854
KL_Wayanad,15,8465
KL_Wayanad,16,15934
KL_Wayanad,17,0
LA_Kargil,1,9
LA_Kargil,2,416
LA_Kargil,3,300
LA_Kargil,4,241
LA_Kargil,5,538
LA_Kargil,6,276
LA_Kargil,7,167
LA_Kargil,8,134
LA_Kargil,9,21
LA_Kargil,10,11
LA_Kargil,11,29
LA_Kargil,12,69
LA_Kargil,13,680
LA_Kargil,14,523
LA_Kargil,15,123
LA_Kargil,16,38
LA_Kargil,17,0
LA_Leh,1,34
LA_Leh,2,90
LA_Leh,3,279
LA_Leh,4,510
LA_Leh,5,1002
LA_Leh,6,1609
LA_Leh,7,1885
LA_Leh,8,1676
LA_Leh,9,459
LA_Leh,10,110
LA_Leh,11,51
LA_Leh,12,1362
LA_Leh,13,4198
LA_Leh,14,2932
LA_Leh,15,497
LA_Leh,16,176
LA_Leh,17,0
MP_Agar Malwa,1,13
MP_Agar Malwa,2,2
MP_Agar Malwa,3,20
MP_Agar Malwa,4,98
MP_Agar Malwa,5,175
MP_Agar Malwa,6,122
MP_Agar Malwa,7,71
MP_Agar Malwa,8,88
MP_Agar Malwa,9,62
MP_Agar Malwa,10,13
MP_Agar Malwa,11,30
MP_Agar Malwa,12,511
MP_Agar Malwa,13,1765
MP_Agar Malwa,14,320
MP_Agar Malwa,15,13
MP_Agar Malwa,16,0
MP_Agar Malwa,17,0
MP_Alirajpur,1,3
MP_Alirajpur,2,0
MP_Alirajpur,3,29
MP_Alirajpur,4,205
MP_Alirajpur,5,614
MP_Alirajpur,6,178
MP_Alirajpur,7,43
MP_Alirajpur,8,86
MP_Alirajpur,9,123
MP_Alirajpur,10,18
MP_Alirajpur,11,34
MP_Alirajpur,12,513
MP_Alirajpur,13,1559
MP_Alirajpur,14,93
MP_Alirajpur,15,3
MP_Alirajpur,16,0
MP_Alirajpur,17,0
MP_Anuppur,1,3
MP_Anuppur,2,26
MP_Anuppur,3,18
MP_Anuppur,4,98
MP_Anuppur,5,593
MP_Anuppur,6,743
MP_Anuppur,7,339
MP_Anuppur,8,152
MP_Anuppur,9,111
MP_Anuppur,10,26
MP_Anuppur,11,36
MP_Anuppur,12,1316
MP_Anuppur,13,5063
MP_Anuppur,14,702
MP_Anuppur,15,3
MP_Anuppur,16,0
MP_Anuppur,17,0
MP_Ashoknagar,1,2
MP_Ashoknagar,2,39
MP_Ashoknagar,3,30
MP_Ashoknagar,4,66
MP_Ashoknagar,5,202
MP_Ashoknagar,6,205
MP_Ashoknagar,7,193
MP_Ashoknagar,8,285
MP_Ashoknagar,9,101
MP_Ashoknagar,10,12
MP_Ashoknagar,11,13
MP_Ashoknagar,12,650
MP_Ashoknagar,13,1617
MP_Ashoknagar,14,239
MP_Ashoknagar,15,16
MP_Ashoknagar,16,0
MP_Ashoknagar,17,0
MP_Balaghat,1,7
MP_Balaghat,2,39
MP_Balaghat,3,115
MP_Balaghat,4,255
MP_Balaghat,5,1001
MP_Balaghat,6,821
MP_Balaghat,7,518
MP_Balaghat,8,318
MP_Balaghat,9,104
MP_Balaghat,10,69
MP_Balaghat,11,468
MP_Balaghat,12,3986
MP_Balaghat,13,1365
MP_Balaghat,14,19
MP_Balaghat,15,5
MP_Balaghat,16,3
MP_Balaghat,17,0
MP_Barwani,1,26
MP_Barwani,2,40
MP_Barwani,3,138
MP_Barwani,4,753
MP_Barwani,5,509
MP_Barwani,6,557
MP_Barwani,7,165
MP_Barwani,8,332
MP_Barwani,9,298
MP_Barwani,10,122
MP_Barwani,11,113
MP_Barwani,12,1852
MP_Barwani,13,3173
MP_Barwani,14,263
MP_Barwani,15,17
MP_Barwani,16,5
MP_Barwani,17,0
MP_Betul,1,1
MP_Betul,2,36
MP_Betul,3,93
MP_Betul,4,207
MP_Betul,5,834
MP_Betul,6,1033
MP_Betul,7,518
MP_Betul,8,361
MP_Betul,9,300
MP_Betul,10,261
MP_Betul,11,277
MP_Betul,12,2131
MP_Betul,13,5653
MP_Betul,14,1114
MP_Betul,15,79
MP_Betul,16,3
MP_Betul,17,0
MP_Bhind,1,51
MP_Bhind,2,147
MP_Bhind,3,233
MP_Bhind,4,151
MP_Bhind,5,357
MP_Bhind,6,171
MP_Bhind,7,237
MP_Bhind,8,102
MP_Bhind,9,51
MP_Bhind,10,6
MP_Bhind,11,14
MP_Bhind,12,651
MP_Bhind,13,795
MP_Bhind,14,26
MP_Bhind,15,2
MP_Bhind,16,0
MP_Bhind,17,0
MP_Bhopal,1,900
MP_Bhopal,2,1295
MP_Bhopal,3,1498
MP_Bhopal,4,4446
MP_Bhopal,5,5292
MP_Bhopal,6,8102
MP_Bhopal,7,5773
MP_Bhopal,8,8804
MP_Bhopal,9,5189
MP_Bhopal,10,1957
MP_Bhopal,11,2080
MP_Bhopal,12,16568
MP_Bhopal,13,49081
MP_Bhopal,14,11789
MP_Bhopal,15,470
MP_Bhopal,16,90
MP_Bhopal,17,0
MP_Burhanpur,1,149
MP_Burhanpur,2,239
MP_Burhanpur,3,47
MP_Burhanpur,4,73
MP_Burhanpur,5,124
MP_Burhanpur,6,139
MP_Burhanpur,7,21
MP_Burhanpur,8,41
MP_Burhanpur,9,28
MP_Burhanpur,10,14
MP_Burhanpur,11,269
MP_Burhanpur,12,635
MP_Burhanpur,13,691
MP_Burhanpur,14,98
MP_Burhanpur,15,0
MP_Burhanpur,16,0
MP_Burhanpur,17,0
MP_Chhatarpur,1,36
MP_Chhatarpur,2,24
MP_Chhatarpur,3,322
MP_Chhatarpur,4,350
MP_Chhatarpur,5,594
MP_Chhatarpur,6,257
MP_Chhatarpur,7,271
MP_Chhatarpur,8,202
MP_Chhatarpur,9,52
MP_Chhatarpur,10,12
MP_Chhatarpur,11,129
MP_Chhatarpur,12,4500
MP_Chhatarpur,13,836
MP_Chhatarpur,14,19
MP_Chhatarpur,15,10
MP_Chhatarpur,16,0
MP_Chhatarpur,17,0
MP_Chhindwara,1,5
MP_Chhindwara,2,26
MP_Chhindwara,3,48
MP_Chhindwara,4,191
MP_Chhindwara,5,473
MP_Chhindwara,6,1380
MP_Chhindwara,7,214
MP_Chhindwara,8,239
MP_Chhindwara,9,186
MP_Chhindwara,10,132
MP_Chhindwara,11,320
MP_Chhindwara,12,1554
MP_Chhindwara,13,1566
MP_Chhindwara,14,376
MP_Chhindwara,15,22
MP_Chhindwara,16,0
MP_Chhindwara,17,0
MP_Damoh,1,26
MP_Damoh,2,20
MP_Damoh,3,163
MP_Damoh,4,476
MP_Damoh,5,1074
MP_Damoh,6,343
MP_Damoh,7,324
MP_Damoh,8,227
MP_Damoh,9,115
MP_Damoh,10,142
MP_Damoh,11,209
MP_Damoh,12,2453
MP_Damoh,13,2451
MP_Damoh,14,70
MP_Damoh,15,3
MP_Damoh,16,24
MP_Damoh,17,0
MP_Datia,1,11
MP_Datia,2,32
MP_Datia,3,186
MP_Datia,4,478
MP_Datia,5,540
MP_Datia,6,165
MP_Datia,7,257
MP_Datia,8,159
MP_Datia,9,73
MP_Datia,10,16
MP_Datia,11,102
MP_Datia,12,3417
MP_Datia,13,1469
MP_Datia,14,49
MP_Datia,15,4
MP_Datia,16,0
MP_Datia,17,0
MP_Dewas,1,59
MP_Dewas,2,105
MP_Dewas,3,106
MP_Dewas,4,246
MP_Dewas,5,461
MP_Dewas,6,768
MP_Dewas,7,291
